Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
M Jones,Sat,36,0,-0.9000000000000004,-0.5999999999999996,-1.6999999999999995,0.2999999999999989,-0.5,0.1,0.1,0.7000000000000001,-0.0999999999999998,-0.6000000000000001,2.0,13.0,-0.1,-0.4,0.0999999999999999,-0.1999999999999999,3.0,3.0,0.0999999999999999,1.2,0.0,50.0,1.0,10.0,20.0,1.0,2,-2,-7,-2.3299999999999983,-1.35,3.3,Turf Moor,D
M Oliver,Sun,14,3,-4.199999999999999,-1.1000000000000003,-2.3,-2.6,0.0,-0.1,0.0,0.3,-0.0999999999999998,-0.7,1.0,10.0,-0.5,0.2,0.3,0.0999999999999999,-7.0,2.0,0.0999999999999998,0.2999999999999998,10.0,0.0,0.0,-10.0,30.0,-4.0,1,-3,-6,-2.6599999999999966,1.4500000000000002,3.5,Goodison Park,D
A Marriner,Sat,36,0,0.0999999999999996,0.5,1.7999999999999998,1.8999999999999984,-0.9,0.0999999999999999,-0.6000000000000001,-0.3999999999999999,-0.7000000000000001,-0.3999999999999999,1.0,0.0,-0.7000000000000001,-0.5,-0.3,-0.1999999999999999,-2.0,-1.0,-0.1999999999999999,-0.3999999999999999,-10.0,-20.0,0.0,0.0,0.0,0.0,-1,-2,-4,-2.3299999999999983,0.6000000000000001,3.6,Falmer Stadium,D
S Hooper,Tue,24,0,4.300000000000001,1.4000000000000004,3.1,2.6999999999999997,0.3,0.0,0.1999999999999999,0.2999999999999999,-0.0999999999999998,-0.7999999999999998,3.0,11.0,0.4,-0.3,-0.0999999999999999,-0.6000000000000001,7.0,5.0,0.1,0.7,0.0,20.0,-1.0,10.0,30.0,0.0,2,1,2,1.6700000000000017,-4.45,4.1,Goodison Park,D
M Dean,Mon,8,0,-0.7999999999999989,-1.0,1.2999999999999998,-1.5999999999999996,-0.1999999999999999,-0.2,-0.7999999999999999,0.0,0.0999999999999998,0.7999999999999999,-9.0,-8.0,-0.7,0.3,0.2,0.3,-10.0,-1.0,-0.7,-0.5,-20.0,-20.0,-2.0,-30.0,-10.0,-2.0,-8,-5,-15,-9.329999999999998,3.25,4.0,The Hawthorns,D
M Dean,Sat,7,1,-0.6999999999999993,-0.6999999999999997,1.9000000000000004,-2.1,-0.5999999999999999,0.1999999999999999,0.3999999999999999,0.5,-0.7,-0.8999999999999999,11.0,14.0,0.2999999999999999,0.0,0.0,-0.4,3.0,4.0,0.6,0.6000000000000001,30.0,20.0,3.0,0.0,20.0,1.0,4,3,0,2.3299999999999983,-1.15,3.5,Boleyn Ground,D
C Pawson,Sat,4,0,-1.8000000000000007,-1.1999999999999995,-0.3000000000000007,1.3000000000000007,0.7,-0.2,-0.5,-0.1,-0.2999999999999998,-0.5,-2.0,4.0,-0.1999999999999999,-0.3,0.2999999999999999,-0.1,1.0,4.0,-0.3999999999999999,-0.1999999999999999,-20.0,-10.0,0.0,0.0,0.0,0.0,-4,-4,-5,-4.329999999999998,1.4500000000000002,3.5,Stadium of Light,D
R East,Tue,20,0,1.6999999999999993,-0.1,0.7999999999999998,-0.9000000000000004,0.2000000000000001,0.0,-1.0,0.0999999999999999,0.5,-0.5,-15.0,6.0,-0.3999999999999999,0.3,0.0,-0.3,-7.0,3.0,-1.4,0.1,-50.0,0.0,0.0,-40.0,10.0,-6.0,2,-3,7,2.0,-0.56,3.2,The Hawthorns,D
P Tierney,Sat,21,0,2.1999999999999997,0.3999999999999999,0.5,0.1999999999999993,-0.5999999999999999,0.3,0.2,-0.1,1.1,0.0999999999999998,-9.0,-2.0,0.0999999999999999,0.3999999999999999,-0.1,0.2,-3.0,-3.0,-0.5999999999999999,-0.1,-20.0,0.0,0.0,-20.0,-10.0,2.0,-3,-3,1,-1.6700000000000017,-1.13,3.1,Kirklees Stadium,D
D England,Sat,24,-4,0.0,-2.6,1.5999999999999996,0.0999999999999996,0.1999999999999999,-0.1,-0.5,-0.3999999999999999,-0.2,0.1999999999999999,-3.0,-6.0,-0.1999999999999999,0.2,0.0,0.2,-4.0,-2.0,-0.2000000000000001,-0.7000000000000001,-20.0,-40.0,-1.0,20.0,10.0,4.0,1,-3,1,-0.3299999999999983,0.2000000000000001,3.5,Falmer Stadium,D
D Coote,Wed,15,-1,-2.6,-2.0,-2.0,1.200000000000001,0.1999999999999999,-0.1999999999999999,-0.7,0.0,1.4,-0.0999999999999996,-21.0,1.0,-0.0999999999999999,0.3,0.2999999999999999,-0.3,-4.0,6.0,-1.1,0.1999999999999999,-30.0,0.0,-1.0,-50.0,20.0,-5.0,-6,-1,-6,-4.329999999999998,0.5499999999999998,3.5,Craven Cottage,D
M Jones,Sat,34,4,-0.6999999999999993,-1.2000000000000002,-2.5,-0.7999999999999989,0.3,0.2,-0.2999999999999998,0.0,-0.5,-1.3,2.0,13.0,-0.3999999999999999,0.3,-0.1999999999999999,0.0,-7.0,-2.0,-0.3999999999999999,1.0,-20.0,30.0,0.0,0.0,40.0,0.0,-5,-2,-8,-5.0,-1.15,3.5,The Hawthorns,D
C Foy,Sat,22,0,1.0999999999999996,0.2000000000000001,1.7999999999999998,-1.8000000000000007,-0.5,0.2,-0.0999999999999998,0.0,-0.6000000000000001,0.5999999999999999,5.0,-6.0,-0.0999999999999999,0.0,0.0,0.1999999999999999,-1.0,-2.0,0.1999999999999999,-0.5,0.0,-10.0,0.0,20.0,-30.0,0.0,3,0,-3,0.0,0.75,3.3,Stadium of Light,D
C Pawson,Sun,8,0,1.599999999999998,0.0999999999999996,-0.2999999999999998,0.2999999999999989,0.3,0.0,-0.1,1.7000000000000002,-1.2000000000000002,-1.2,11.0,29.0,0.0,-1.2,1.0,-1.0,12.0,20.0,0.0999999999999996,1.1,0.0,40.0,-1.0,10.0,30.0,1.0,-3,2,-3,-1.3299999999999983,-1.45,4.2,Etihad Stadium,D
A Marriner,Sat,23,1,-3.9,-0.7999999999999998,-0.6999999999999993,-1.1999999999999993,0.0,0.0,-0.0999999999999998,0.4000000000000001,0.2000000000000001,-0.2000000000000001,-3.0,6.0,-0.0999999999999999,0.1999999999999999,0.0,-0.0999999999999999,-3.0,1.0,-0.4999999999999999,0.3,-10.0,10.0,-1.0,-30.0,10.0,-1.0,-3,0,4,0.3299999999999983,0.5299999999999998,3.5,London Stadium,D
P Bankes,Sun,33,3,1.0999999999999996,1.4,-2.5000000000000004,-0.200000000000001,0.8,-0.1,0.2999999999999999,0.4,-0.3,-0.1,6.0,5.0,-0.1,0.0,-0.1,0.0999999999999999,-1.0,-2.0,0.6000000000000001,0.1999999999999999,20.0,10.0,1.0,20.0,0.0,1.0,1,-1,4,1.3299999999999983,0.1999999999999997,3.0,Turf Moor,D
L Mason,Sat,22,0,0.5,1.1999999999999995,1.5,-3.8000000000000007,-0.6000000000000001,-0.1,0.8999999999999999,1.1,0.4000000000000001,-0.3999999999999999,5.0,15.0,0.7,-0.3,0.6000000000000001,-0.4,10.0,10.0,0.5,0.8999999999999999,20.0,30.0,0.0,10.0,30.0,-1.0,-4,-3,-3,-3.3299999999999983,-2.92,3.75,Dean Court,D
M Atkinson,Wed,26,-1,2.3999999999999986,1.5999999999999996,4.1,-3.700000000000001,0.2000000000000001,-0.1,1.4999999999999998,1.9,-1.1,-0.8,26.0,27.0,0.4,-0.5,0.7999999999999999,-0.3,9.0,11.0,1.3,1.5000000000000002,40.0,60.0,0.0,50.0,30.0,0.0,6,10,10,8.670000000000002,-15.83,9.0,Etihad Stadium,D
J Moss,Sat,32,0,-3.799999999999997,-2.700000000000001,-1.0999999999999996,-0.5999999999999996,-0.1999999999999999,0.1,0.0999999999999996,0.0,1.1,0.6000000000000001,-10.0,-6.0,0.3,0.0,-0.2,-0.0999999999999999,3.0,-1.0,-1.1,-0.5,-40.0,-20.0,-2.0,-30.0,-10.0,-3.0,-1,0,0,-0.3299999999999983,-0.5,3.4,Anfield,D
A Madley,Tue,16,1,-0.6999999999999993,0.5,0.2000000000000001,1.5999999999999996,0.5,0.0,0.5,0.0,-0.3999999999999999,-0.2999999999999998,9.0,3.0,0.6000000000000001,-0.3999999999999999,0.0,-0.4,10.0,4.0,0.3,0.3999999999999999,10.0,20.0,0.0,10.0,0.0,0.0,-1,-1,-1,-1.0,-1.2999999999999998,3.6,St Mary's Stadium,D
S Attwell,Sat,10,4,-4.500000000000002,-3.3,-1.0,3.8000000000000007,0.6000000000000001,0.3,-0.8999999999999999,-0.7,-0.0999999999999998,-0.1,-8.0,-6.0,-0.6000000000000001,-0.5,-0.3999999999999999,-0.5,-1.0,1.0,-1.1,-0.6,-40.0,-20.0,0.0,-30.0,-20.0,-3.0,-12,-8,-11,-10.329999999999998,3.93,4.2,Falmer Stadium,D
M Dean,Sat,30,-1,-3.4000000000000004,-1.8999999999999997,-0.7000000000000002,-1.0,-0.1,0.0,-0.2999999999999999,0.1,0.6000000000000001,-0.3,-9.0,4.0,-0.0999999999999999,-0.1,-0.1999999999999999,-0.2,0.0,0.0,-0.5,0.6000000000000001,-20.0,10.0,-1.0,-10.0,40.0,-1.0,4,1,1,2.0,-0.6000000000000001,3.3,Bet365 Stadium,D
M Dean,Wed,28,1,-0.1999999999999993,-1.0,0.9000000000000004,-2.700000000000001,-0.1,-0.1,-0.4,-0.7,0.6000000000000001,0.9,-10.0,-16.0,-0.1999999999999999,0.3,-0.0999999999999999,0.3,-5.0,-4.0,-0.4000000000000001,-0.8999999999999999,-10.0,-30.0,1.0,-20.0,-30.0,1.0,-5,-8,-5,-6.0,-0.0499999999999998,3.3,St Mary's Stadium,D
C Pawson,Wed,25,1,0.0999999999999996,-0.3999999999999999,-2.0,2.6,0.4000000000000001,0.2,0.0999999999999998,0.7,-0.4000000000000001,-0.8,5.0,15.0,0.0999999999999999,-0.3,0.3,-0.6000000000000001,4.0,9.0,0.5999999999999999,0.8999999999999999,30.0,40.0,1.0,0.0,10.0,0.0,1,2,0,1.0,-3.52,3.9,St Mary's Stadium,D
M Dean,Sat,7,-2,2.0,1.8000000000000005,-1.0999999999999996,5.199999999999999,1.9,0.0,0.8999999999999999,0.1999999999999999,0.2000000000000001,-0.3,7.0,5.0,0.1999999999999999,0.3999999999999999,-0.2,0.0,-2.0,-2.0,0.3,-0.1,10.0,-10.0,-1.0,10.0,10.0,-1.0,3,3,1,2.3299999999999983,-0.92,3.3,Vicarage Road,D
M Jones,Sat,4,4,-0.1000000000000014,-0.3999999999999994,-1.7000000000000002,1.0999999999999996,1.2000000000000002,0.1,-0.2999999999999998,1.1,0.0,0.3,-3.0,8.0,-0.0999999999999999,0.1999999999999999,0.4,0.2,-3.0,2.0,-0.1999999999999999,0.7,-10.0,20.0,0.0,0.0,30.0,2.0,-1,-1,0,-0.6700000000000017,-2.2,3.5,White Hart Lane,D
R Madley,Sun,30,0,1.0,1.6,1.3000000000000005,-2.8999999999999986,0.2999999999999998,0.0,1.1,1.2999999999999998,0.5999999999999999,1.0,5.0,3.0,0.3999999999999999,-0.1999999999999999,0.4,0.4,6.0,0.0,1.1,1.2000000000000002,50.0,50.0,0.0,10.0,20.0,0.0,0,3,0,1.0,-2.33,3.4,Swansea.com Stadium,D
S Hooper,Sun,15,-1,-0.8999999999999986,0.3000000000000002,-1.0,-1.0999999999999996,-0.0999999999999998,-0.2,0.5,0.0999999999999998,0.3,-0.1999999999999999,2.0,3.0,0.2,0.2,0.0,-0.5,0.0,5.0,0.6,0.0,30.0,0.0,0.0,0.0,0.0,-2.0,2,2,4,2.6700000000000017,-0.8000000000000003,3.4,London Stadium,D
P Dowd,Sat,36,0,0.0,1.0,-2.2,-1.0999999999999996,0.4000000000000001,-0.1,0.3,0.7,-0.9000000000000001,-1.0,12.0,17.0,0.1999999999999999,-0.4,0.3,-0.1999999999999999,6.0,5.0,0.1999999999999999,1.2,0.0,40.0,0.0,20.0,40.0,0.0,-5,-4,-7,-5.329999999999998,-0.8700000000000001,3.4,Boleyn Ground,D
M Dean,Wed,20,0,-4.0,0.4000000000000003,-0.3999999999999994,0.1999999999999993,0.1999999999999999,0.0,-0.3999999999999999,-0.3,0.0999999999999999,0.4000000000000001,-5.0,-7.0,0.0999999999999999,0.0999999999999999,0.5,0.1,0.0,4.0,-0.1,-0.8000000000000003,0.0,-30.0,-2.0,-10.0,-20.0,-5.0,1,-2,-1,-0.6700000000000017,0.25,3.3,Goodison Park,D
M Oliver,Sun,25,-2,0.0,0.6999999999999997,-0.2999999999999998,0.9000000000000004,0.0,-0.1,0.1,0.3,0.7000000000000002,0.5,-6.0,-2.0,-0.1,0.6,0.0,0.5,-7.0,-5.0,-0.5,-0.2000000000000001,-20.0,-10.0,-1.0,-10.0,0.0,-1.0,1,2,0,1.0,0.6000000000000001,3.5,King Power Stadium,D
M Dean,Sun,37,-1,6.100000000000001,3.9,3.2,-0.6000000000000014,-0.1,0.0,2.1,2.4000000000000004,-0.3999999999999999,-0.8,25.0,32.0,1.4,-0.2,0.8,-0.0999999999999999,16.0,9.0,1.4,1.9,50.0,70.0,3.0,40.0,50.0,3.0,10,15,10,11.670000000000002,-32.92,13.0,Etihad Stadium,D
A Taylor,Sun,25,1,-2.3999999999999986,-0.6999999999999993,0.0,3.0,0.8999999999999999,0.2,-0.5999999999999999,0.2000000000000001,-0.2999999999999999,-1.0,-3.0,12.0,-0.4,-0.2999999999999999,-0.4,-0.6,-1.0,2.0,0.1,0.9999999999999998,0.0,40.0,0.0,10.0,20.0,3.0,2,3,6,3.6700000000000017,-2.67,3.9,Etihad Stadium,D
J Moss,Fri,19,0,-1.0,-0.1,-0.8999999999999995,-2.0,-0.5000000000000002,-0.1,-0.5000000000000001,-0.2,0.3999999999999999,0.1,-9.0,-3.0,-0.1,-0.4,0.0,-0.6,3.0,6.0,-0.6000000000000001,-0.0999999999999999,-20.0,-10.0,-1.0,-20.0,10.0,-1.0,-7,-6,-7,-6.670000000000002,2.38,3.5,Hull City Stadium,D
M Dean,Wed,20,0,4.800000000000001,1.6,2.1999999999999997,-0.5999999999999996,-0.3000000000000002,-0.1,1.1,1.5,-0.1999999999999999,-0.3999999999999999,13.0,19.0,0.4,-0.4,0.7,-0.5,8.0,12.0,1.0,1.0,40.0,40.0,0.0,20.0,20.0,3.0,5,10,7,7.340000000000003,-6.1,4.5,Stamford Bridge,D
L Mason,Sat,36,1,-0.5,-0.5,1.2999999999999998,0.8000000000000007,0.5,0.0,0.0,0.4,0.9000000000000001,1.0,-9.0,-6.0,-0.1999999999999999,-0.1999999999999999,0.0,0.1999999999999999,0.0,-2.0,-0.1999999999999999,0.3999999999999999,-10.0,20.0,0.0,0.0,0.0,0.0,7,6,10,7.670000000000002,-1.1,3.4,Craven Cottage,D
J Gillett,Wed,24,0,-3.0,-0.6999999999999997,-0.2000000000000001,-2.5,-1.5,0.0,0.0999999999999998,0.5999999999999999,-1.0000000000000002,-0.6999999999999997,11.0,13.0,0.0,-0.2,0.0,0.1,2.0,-1.0,0.5,0.4999999999999999,20.0,20.0,1.0,10.0,10.0,2.0,3,-1,1,1.0,-2.4000000000000004,3.8,Villa Park,D
M Dean,Sat,9,0,3.5,-0.1999999999999993,0.1000000000000005,-2.0,-1.2000000000000002,-0.2,0.5,0.3999999999999999,-0.4999999999999999,-0.3,10.0,7.0,0.0,-0.2999999999999999,0.5000000000000001,-0.4,3.0,9.0,0.4000000000000001,0.5,10.0,10.0,0.0,20.0,30.0,7.0,2,0,0,0.6599999999999966,-3.5,3.8,Stamford Bridge,D
D Coote,Sat,22,0,-0.0999999999999996,-0.7000000000000002,0.7999999999999998,-2.0,-0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.3,0.1999999999999999,-5.0,0.0,0.0999999999999999,0.1,0.0999999999999999,0.0,0.0,1.0,-0.5,-0.1999999999999999,-10.0,0.0,0.0,-30.0,-20.0,0.0,-3,-5,-8,-5.329999999999998,0.4700000000000002,3.5,Villa Park,D
C Pawson,Sat,14,4,5.199999999999999,1.2999999999999998,0.5,-3.0,0.1999999999999999,0.0,0.4000000000000001,1.2,0.7000000000000001,0.3,-3.0,9.0,-0.2,0.5,0.5000000000000001,-0.3,-7.0,8.0,0.1,0.5000000000000002,0.0,20.0,2.0,10.0,10.0,1.0,-4,-7,0,-3.6599999999999966,0.7000000000000002,3.5,King Power Stadium,D
M Atkinson,Sun,29,1,-2.1,-2.9000000000000004,-1.6000000000000003,2.6,1.4,0.1,-1.2,-0.3,0.3,1.1,-15.0,-14.0,-0.5000000000000001,-0.0999999999999999,0.0999999999999999,0.6000000000000001,-4.0,-5.0,-0.9000000000000001,-0.7000000000000002,-20.0,-20.0,0.0,-50.0,-30.0,-6.0,-2,-4,-10,-5.329999999999998,4.39,4.2,Goodison Park,D
M Dean,Sun,21,2,-6.599999999999998,-2.5000000000000004,-1.6999999999999993,1.9000000000000004,0.2000000000000001,0.0,-1.3,-0.2999999999999999,0.1999999999999999,-0.1,-15.0,-2.0,-0.3,0.3,0.2,0.3,-6.0,-1.0,-1.3,-0.2999999999999999,-50.0,-20.0,-1.0,-30.0,10.0,-4.0,-4,-6,-5,-5.0,3.28,4.0,The Hawthorns,D
M Atkinson,Sat,32,-1,-2.5,-1.4000000000000004,-0.0999999999999996,2.6999999999999997,-0.1999999999999999,-0.2,-0.4,0.0999999999999999,0.1999999999999999,-0.5999999999999999,-6.0,7.0,0.1,0.5,0.2,-0.2,-4.0,4.0,-0.5,1.0,-20.0,30.0,-1.0,-10.0,40.0,-1.0,0,0,4,1.3400000000000034,-0.9499999999999996,3.1,Riverside Stadium,D
C Pawson,Wed,20,1,0.9000000000000004,-0.5,1.5,-2.4000000000000004,-0.5,-0.2,0.0999999999999999,0.0999999999999999,0.1999999999999999,0.1999999999999999,-1.0,-1.0,-0.1999999999999999,0.1,0.0,0.0999999999999999,-3.0,-1.0,0.0,-0.3,0.0,-20.0,1.0,0.0,10.0,1.0,1,-1,0,0.0,-1.7000000000000002,3.4,Falmer Stadium,D
A Marriner,Sun,38,-5,1.200000000000001,-0.7999999999999998,-1.2999999999999998,-2.0,1.0,0.2,-0.6000000000000001,0.1,0.5,-0.1999999999999999,-11.0,3.0,-0.7,0.3,-0.5,0.1999999999999999,-10.0,-7.0,-1.0,0.5999999999999999,-30.0,20.0,-1.0,-40.0,20.0,-3.0,4,2,9,5.0,-1.2999999999999998,3.5,Tottenham Hotspur Stadium,D
M Dean,Wed,25,0,0.3000000000000007,1.1999999999999995,1.2999999999999998,1.9000000000000004,0.8000000000000003,0.0,0.6,0.7,-0.0999999999999998,0.0999999999999998,7.0,6.0,0.5,-0.0999999999999999,0.2,0.1999999999999999,6.0,0.0,0.0,0.3,-10.0,0.0,0.0,20.0,30.0,2.0,3,2,3,2.6599999999999966,-4.25,3.5,St Mary's Stadium,D
M Clattenburg,Sat,29,0,-3.1,-1.8999999999999997,-0.7999999999999998,0.5,0.5,0.0,-0.9000000000000001,-0.3,0.1,-0.9,-10.0,6.0,-0.8,-0.2,-0.2,-0.6000000000000001,-6.0,4.0,-0.4000000000000001,0.8,-10.0,30.0,0.0,-20.0,20.0,0.0,1,2,-1,0.6599999999999966,-0.5,3.4,Carrow Road,D
M Atkinson,Mon,2,4,-3.1999999999999997,-1.4000000000000004,-0.5,0.4000000000000003,0.5,0.0,0.1,0.0,0.5,-0.7000000000000001,-4.0,7.0,0.1999999999999999,-0.2,0.5,-0.4,4.0,9.0,-0.8,0.7,-30.0,30.0,-3.0,-20.0,10.0,-7.0,2,1,5,2.6700000000000017,-0.6499999999999999,3.4,Old Trafford,D
N Swarbrick,Sat,8,0,-0.4000000000000003,0.1,-1.5999999999999996,3.1999999999999997,1.4,-0.1999999999999999,-0.9000000000000001,-0.4,0.5,0.3,-14.0,-7.0,-0.4999999999999999,0.5,-0.4999999999999999,0.4,-10.0,-9.0,-0.9,-0.2,-40.0,-10.0,0.0,-10.0,0.0,-4.0,-1,-1,1,-0.3299999999999983,0.8000000000000003,3.4,Stadium of Light,D
M Oliver,Sat,6,1,1.9000000000000004,1.5,0.5,-0.9000000000000004,0.9000000000000001,-0.2,0.5000000000000002,0.8,-0.5,-0.8999999999999999,10.0,17.0,0.1,-0.2,0.4,-0.4,3.0,8.0,0.7,1.0000000000000002,20.0,30.0,1.0,30.0,40.0,10.0,2,1,2,1.6700000000000017,-3.25,3.9,Emirates Stadium,D
A Taylor,Sat,15,0,-4.499999999999998,-1.7999999999999998,-1.1999999999999993,2.200000000000001,0.3,0.0,-1.6,0.1,0.0,-0.5,-16.0,6.0,-0.8,0.1,0.0,0.0999999999999999,-9.0,-1.0,-0.4000000000000001,0.5,-20.0,10.0,-3.0,0.0,30.0,-3.0,-9,-10,-7,-8.670000000000002,3.5,3.8,St Mary's Stadium,D
P Tierney,Wed,24,0,-0.5,-0.3999999999999999,0.0,-1.0,-0.3,0.0,-0.7000000000000001,-0.3,0.1,-0.1999999999999999,-8.0,-1.0,-0.3,-0.1999999999999999,0.0999999999999999,-0.3,-1.0,4.0,0.0,0.1,0.0,10.0,2.0,0.0,-10.0,2.0,-1,-2,-6,-3.0,1.35,3.25,Carrow Road,D
M Jones,Sat,25,-1,3.0,1.9000000000000004,2.0,-0.6000000000000014,-1.1,0.1,0.4,0.6000000000000001,-1.5,-1.5,19.0,21.0,0.0,-0.5,0.3,0.0,5.0,3.0,1.2,1.0,40.0,30.0,1.0,40.0,40.0,4.0,5,3,0,2.6700000000000017,-7.6,5.0,Goodison Park,D
A Taylor,Sat,24,4,-5.1,-2.4,-0.1000000000000005,0.4000000000000003,0.3999999999999999,0.0,-0.8999999999999999,0.0,0.4,0.0999999999999998,-13.0,-1.0,-0.1999999999999999,0.1999999999999999,0.0999999999999999,-0.1999999999999999,-4.0,3.0,-1.2000000000000002,-0.5,-40.0,-30.0,-2.0,-40.0,10.0,-4.0,0,-1,2,0.3299999999999983,1.1,3.4,Goodison Park,D
K Friend,Sat,27,-1,7.5,2.9000000000000004,0.3999999999999994,3.700000000000001,0.7000000000000001,-0.1,0.4000000000000001,-0.1999999999999999,-2.1,-1.7999999999999998,25.0,16.0,-0.0999999999999999,-0.8,-0.4,-0.9000000000000001,7.0,5.0,1.9,1.1,60.0,20.0,2.0,70.0,70.0,16.0,9,8,12,9.670000000000002,-13.75,6.5,Old Trafford,D
K Friend,Sat,8,0,-5.699999999999999,-2.1,-2.9000000000000004,-0.5,-0.0999999999999996,0.0,-0.6000000000000001,-0.7999999999999998,0.0,0.1,-6.0,-9.0,-0.1,-0.0999999999999999,0.1,0.0999999999999999,0.0,0.0,-0.7,-0.6000000000000001,-30.0,-20.0,-4.0,-10.0,-20.0,-4.0,-6,-4,-6,-5.340000000000003,3.77,3.8,The Hawthorns,D
